amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
114-6756158-3767431,,2023-06-27T23:41:22+00:00,2023-06-29T06:34:06+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,2,USD,51.98,4.62,,,,,,,YONKERS,NY,10704-4407,US,,FALSE,,,FALSE
111-8144569-0713027,,2023-06-27T23:12:37+00:00,2023-07-06T06:56:17+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30.97,2.77,,,,,,,SAN TAN VALLEY,AZ,85140-5265,US,,FALSE,,,FALSE
113-0667840-1845054,,2023-06-27T22:56:02+00:00,2023-07-06T13:41:35+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,1.65,,,,,,,REWEY,WI,53580-0046,US,,FALSE,,,FALSE
114-5011441-7173838,,2023-06-27T22:42:31+00:00,2023-07-06T06:56:20+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.33,,,,,,,HARRISON,AR,72601-1629,US,,FALSE,,,FALSE
112-0716656-5985019,,2023-06-27T22:14:47+00:00,2023-06-28T03:42:17+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.66,,,,,,,GLENDALE,CA,91205-3386,US,,FALSE,,,FALSE
112-4523289-7733057,,2023-06-27T21:41:58+00:00,2023-06-28T03:42:03+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.62,,,,,,,SHREWSBURY,MA,01545-4707,US,,FALSE,,,FALSE
113-0670775-9366603,,2023-06-27T21:15:33+00:00,2023-06-28T03:42:02+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.82,,,,,,,MARTINSVILLE,INDIANA,46151-8764,US,,FALSE,,,FALSE
114-2918528-0755464,,2023-06-27T21:11:35+00:00,2023-07-06T07:07:09+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.21,,,,,,,HAYFIELD,MN,55940-8559,US,,FALSE,,,FALSE
112-4133509-2904220,,2023-06-27T21:06:39+00:00,2023-06-28T03:42:19+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.14,,,,,,,SAN MARCOS,TX,78666-8351,US,,TRUE,SMEast-Clinic Supplies,,FALSE
114-0592880-1377011,,2023-06-27T20:40:12+00:00,2023-07-06T07:07:03+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.18,,,,,,,MENDON,OH,45862-9747,US,,FALSE,,,FALSE
114-0533277-9871442,114-0533277-9871442,2023-06-27T20:39:00+00:00,2023-06-29T13:50:26+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,2,USD,76,6.74,,,,,,,ELMHURST,NY,11373-5543,US,,TRUE,,,FALSE
113-3841456-7145812,,2023-06-27T20:34:34+00:00,2023-06-28T03:47:58+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.44,,,,,,,SAN JOSE,CA,95132-3235,US,,FALSE,,,FALSE
111-8409631-6073834,,2023-06-27T20:26:13+00:00,2023-06-28T03:42:05+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.56,,,,,,,WOODSTOCK,GA,30189-8230,US,,FALSE,,,FALSE
114-5750067-4301025,,2023-06-27T20:23:05+00:00,2023-06-28T03:42:09+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.08,,,,,,,ROCHESTER,NY,14626-3468,US,,FALSE,,,FALSE
111-5042455-7843405,,2023-06-27T20:13:15+00:00,2023-07-06T06:56:22+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,2,USD,60,,,,,,,,HAMILTON,OH,45015-1331,US,,TRUE,6275,,FALSE
112-7535932-6689800,112-7535932-6689800,2023-06-27T20:04:50+00:00,2023-06-29T20:15:53+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.42,2.91,,,,,2.91,CHARLESTON,SC,29401-2133,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,TRUE,,,FALSE
114-4395341-6701010,,2023-06-27T20:03:02+00:00,2023-07-04T10:06:45+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,4,USD,103.96,6.24,,,,,,,HARMANS,MD,21077-1537,US,,FALSE,,,FALSE
112-5272755-7217037,112-5272755-7217037,2023-06-27T20:01:10+00:00,2023-06-28T07:35:23+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.37,,,,,,,NEW YORK,NY,10075-1711,US,,TRUE,,,FALSE
112-0950353-1609048,,2023-06-27T19:54:30+00:00,2023-06-28T03:42:02+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.08,,,,,,,Cairo,New York,12413,US,,FALSE,,,FALSE
114-1457645-8267467,,2023-06-27T19:39:10+00:00,2023-06-28T03:42:00+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.31,,,,,,,NEW YORK,NY,10075,US,,TRUE,,,FALSE
113-9512787-1829012,,2023-06-27T19:32:21+00:00,2023-06-29T06:26:03+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,2,USD,51.98,,,,,,,,Gardner,KS,66030,US,,TRUE,Kitchen,,FALSE
113-5722926-9709044,,2023-06-27T19:29:35+00:00,2023-06-28T03:42:07+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.14,,,,,,,BEDFORD,TX,76021-3653,US,,FALSE,,,FALSE
114-3304926-9599421,,2023-06-27T19:14:50+00:00,2023-07-06T06:56:27+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,1.99,,,,,,,PARSIPPANY,NJ,07054-4515,US,,FALSE,,,FALSE
114-0826636-8842624,,2023-06-27T19:13:28+00:00,2023-06-29T06:22:03+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,2,USD,51.98,3.64,,,,,,,SOUTH BEND,IN,46628-4360,US,,FALSE,,,FALSE
114-0953138-8450631,,2023-06-27T19:11:23+00:00,2023-07-06T07:14:41+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,2,USD,60,5.02,,,,,,,LAS VEGAS,NV,89108-1959,US,,TRUE,,,FALSE
114-1699567-7062669,114-1699567-7062669,2023-06-27T19:08:37+00:00,2023-06-28T14:02:16+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,2,USD,76,,,,,,,,ENGLEWOOD,NJ,07631-4987,US,,FALSE,,,FALSE
113-8750396-1370642,113-8750396-1370642,2023-06-27T19:05:56+00:00,2023-06-30T01:18:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.52,,,,,,,CHATTANOOGA,TN,37402-1239,US,,FALSE,,,FALSE
112-2856754-7025061,,2023-06-27T19:03:44+00:00,2023-06-28T03:42:06+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.56,,,,,,,STERLING,VA,20166-6706,US,,FALSE,,,FALSE
113-0925959-7420201,,2023-06-27T18:57:13+00:00,2023-06-28T03:53:13+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.08,,,,,,,ELBERTA,ALABAMA,36530-2820,US,,FALSE,,,FALSE
111-5577553-4011449,111-5577553-4011449,2023-06-27T18:50:47+00:00,2023-06-28T11:27:29+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.8,,,,,,,ARLINGTON HEIGHTS,IL,60005-1091,US,,TRUE,,,FALSE
111-9946161-8024263,,2023-06-27T18:50:11+00:00,2023-06-28T03:42:05+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,,,,,,,,APPLETON,WI,54915-4253,US,,TRUE,,,FALSE
113-7627685-8185057,113-7627685-8185057,2023-06-27T18:47:48+00:00,2023-06-28T17:15:16+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,1.79,,,,,,,HONOLULU,HI,96814-4101,US,,FALSE,,,FALSE
111-4498690-4461807,111-4498690-4461807,2023-06-27T18:46:20+00:00,2023-06-29T23:25:21+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.41,1.62,0.1,,,,,EAST HARTFORD,CT,06108-3906,US,,FALSE,,,FALSE
111-9472374-5189042,,2023-06-27T18:30:18+00:00,2023-06-28T03:42:12+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.82,,,,,,,LARGO,FL,33770-1663,US,,FALSE,,,FALSE
111-5572637-5933018,,2023-06-27T18:04:22+00:00,2023-06-28T03:42:04+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.21,,,,,,,FORTUNA,CA,95540-1707,US,,FALSE,,,FALSE
114-3176743-3159404,,2023-06-27T17:44:58+00:00,2023-06-28T03:42:12+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.82,,,,,,,CHARLESTON,WV,25311-1349,US,,FALSE,,,FALSE
114-8773743-6649030,,2023-06-27T17:44:21+00:00,2023-07-06T06:56:17+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,3.08,,,,,,,Evanston,IL,60202,US,,FALSE,,,FALSE
114-7194812-3754642,114-7194812-3754642,2023-06-27T17:40:18+00:00,2023-06-28T04:20:10+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.04,,,,,,,TICONDEROGA,NY,12883-1422,US,,FALSE,,,FALSE
114-2475475-7097869,114-2475475-7097869,2023-06-27T17:39:46+00:00,2023-06-28T07:31:36+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,,,,,,,,IRVINE,CA,92614-6577,US,,TRUE,,,FALSE
113-6407664-2731429,,2023-06-27T17:21:30+00:00,2023-06-28T03:42:05+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.95,,,,,,,TAMPA,FL,33647-2252,US,,FALSE,,,FALSE
112-4939560-1936245,,2023-06-27T17:13:57+00:00,2023-07-06T06:56:26+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.48,,,,,,,MARSHALL,TX,75670-3230,US,,FALSE,,,FALSE
114-2002545-6061048,,2023-06-27T17:04:47+00:00,2023-07-06T06:56:15+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.63,,,,,,,RIVERSIDE,CA,92503-5502,US,,FALSE,,,FALSE
113-3246365-9348207,,2023-06-27T17:04:33+00:00,2023-06-28T03:52:17+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.24,,,,,,,Holbrook,New York,11741,US,,FALSE,,,FALSE
112-7211607-3388224,,2023-06-27T16:33:09+00:00,2023-07-04T16:37:41+00:00,Cancelled,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,,0,,,,,,,,,,Huger,SC,29450,US,,TRUE,,,FALSE
112-9725656-6586631,,2023-06-27T16:24:28+00:00,2023-06-28T03:49:02+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.62,,,,,,,ROUND ROCK,TX,78664-4067,US,,FALSE,,,FALSE
113-5345915-1741047,,2023-06-27T16:16:14+00:00,2023-06-28T03:42:01+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.56,,,,,,,ALEXANDRIA,VA,22314-1483,US,,FALSE,,,FALSE
112-9116782-9027406,,2023-06-27T16:11:14+00:00,2023-06-28T03:44:09+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.62,,,,,,,HOLBROOK,MA,02343-1171,US,,TRUE,,,FALSE
111-0876942-2295431,,2023-06-27T15:49:34+00:00,2023-06-28T03:42:07+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.08,,,,,,,HINSDALE,IL,60521-4967,US,,FALSE,,,FALSE
114-4520873-0754636,114-4520873-0754636,2023-06-27T15:48:34+00:00,2023-06-27T21:41:35+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.28,,,,,,,Kearneysville,WV,25430-2834,US,,FALSE,,,FALSE
111-9047724-5021858,111-9047724-5021858,2023-06-27T15:35:13+00:00,2023-06-28T01:27:06+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.28,,,,,,,DALLAS,PA,18612-1846,US,,FALSE,,,FALSE
114-4985428-2601860,,2023-06-27T15:32:34+00:00,2023-06-28T03:42:09+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.31,,,,,,,FLUSHING,NY,11358-1732,US,,FALSE,,,FALSE
114-4444204-6149867,114-4444204-6149867,2023-06-27T15:32:16+00:00,2023-06-28T10:59:31+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,2,USD,76,6.66,,,,,,,HEMET,CA,92545-5902,US,,TRUE,,,FALSE
113-5437434-9440220,113-5437434-9440220,2023-06-27T15:06:58+00:00,2023-06-28T09:08:32+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.14,,,,,,,ARLINGTON,TX,76011-8210,US,,FALSE,,,FALSE
111-6963709-6761822,111-6963709-6761822,2023-06-27T15:05:44+00:00,2023-06-28T12:12:42+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.66,,,,,,,FORT WAYNE,IN,46807-2168,US,,FALSE,,,FALSE
112-4307014-4601048,112-4307014-4601048,2023-06-27T14:55:27+00:00,2023-06-28T21:23:52+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,,,,,,,,LONDONDERRY,NH,03053-3417,US,,TRUE,,,FALSE
112-3744101-8322625,,2023-06-27T14:32:52+00:00,2023-06-29T06:38:50+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Fl Oz (Pack of 24)",M7-23UI-AJA6,B00ADYXY7E,Shipped,2,USD,116.64,8.16,,,,,,,WHEATLAND,IA,52777-7702,US,,TRUE,,,FALSE
112-8161730-3450617,,2023-06-27T14:06:34+00:00,2023-06-28T03:42:04+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.47,,,,,,,AGOURA HILLS,CA,91301-1916,US,,FALSE,,,FALSE
111-6767416-5880253,,2023-06-27T14:03:40+00:00,2023-07-06T21:33:11+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member Mark Ultra Dinner Paper Plates (10"", 204 ct.)",YY-N880-MJHX,B08W4K3ZM8,Shipped,1,USD,30,2.48,,,,,,,NEW BRAUNFELS,TX,78132-4569,US,,TRUE,WC211-219499,,FALSE
112-4009650-5341017,,2023-06-27T14:00:58+00:00,2023-06-28T03:42:11+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,1.92,,,,,,,BROWERVILLE,MN,56438-5073,US,,FALSE,,,FALSE
112-6912572-7319449,,2023-06-27T13:05:08+00:00,2023-06-28T03:42:08+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,,,,,,,,PRINCETON,NJ,08540-2505,US,,FALSE,,,FALSE
111-4482153-4457865,111-4482153-4457865,2023-06-27T13:02:44+00:00,2023-06-27T13:06:31+00:00,Cancelled,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Cancelled,0,,,,,,,,,,ROCKVILLE,MD,20851-1201,US,,TRUE,,,FALSE
113-4813902-8733046,,2023-06-27T12:56:08+00:00,2023-06-29T06:21:55+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,2,USD,51.98,3.5,,,,,,,CHAGRIN FALLS,OH,44023-5404,US,,FALSE,,,FALSE
111-8884224-2141839,,2023-06-27T12:43:30+00:00,2023-06-28T03:42:01+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,,,,,,,,WALL TOWNSHIP,NJ,07719-3854,US,,FALSE,,,FALSE
112-5968764-3999411,112-5968764-3999411,2023-06-27T12:33:09+00:00,2023-06-28T03:09:20+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.9,,,,,,,BURBANK,CA,91505-2819,US,,TRUE,,,FALSE
112-0591965-8601054,112-0591965-8601054,2023-06-27T12:29:23+00:00,2023-06-28T04:42:56+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.28,,,,,,,HENDERSON,KY,42420-4475,US,,FALSE,,,FALSE
113-4949169-2477009,113-4949169-2477009,2023-06-27T12:23:58+00:00,2023-06-27T19:15:48+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,,,,,,,,FORKED RIVER,NJ,08731-4316,US,,FALSE,,,FALSE
113-6201307-2689857,,2023-06-27T12:12:40+00:00,2023-06-28T11:27:47+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Fl Oz (Pack of 24)",M7-23UI-AJA6,B00ADYXY7E,Shipped,1,USD,58.32,,,,,,,,MILLINGTON,MI,48746-9548,US,,FALSE,,,FALSE
113-5039167-8085830,,2023-06-27T12:05:52+00:00,2023-06-28T03:42:05+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Member's Mark Paper Cold Cup, 9 oz. (360 ct.)",FT-JIUG-0MUU,B06ZZJZVRK,Shipped,1,USD,25.99,2.33,,,,,,,GONZALES,LA,70737-6640,US,,FALSE,,,FALSE
114-7661723-6850634,,2023-06-27T12:02:24+00:00,2023-06-28T00:34:33+00:00,Shipped,Merchant,Amazon.com,WebsiteOrderChannel,,Standard,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 Fl Oz (Pack of 24)",M7-23UI-AJA6,B00ADYXY7E,Shipped,2,USD,116.64,7.88,,,,,,,GREENEVILLE,TN,37743,US,,FALSE,,,FALSE
112-7488752-0393005,112-7488752-0393005,2023-06-27T11:59:37+00:00,2023-06-28T09:16:49+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,2,USD,76,7.8,,,,,,,BURBANK,CA,91505-2819,US,,TRUE,,,FALSE
111-0715566-1853855,111-0715566-1853855,2023-06-27T11:53:56+00:00,2023-06-27T15:59:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.28,2.99,,,,,2.99,DEER PARK,NY,11729-1027,US,,FALSE,,,FALSE
