amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
111-8449663-2632205,111-8449663-2632205,2023-02-14T11:59:48+00:00,2023-02-16T14:30:29+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,35.22,3.08,,,,,,,ATLANTA,GA,30344-3918,US,,FALSE,,,FALSE
113-2769512-8814667,113-2769512-8814667,2023-02-14T08:20:34+00:00,2023-02-15T16:37:50+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,IRVINE,CA,92614-7441,US,,FALSE,,,FALSE
111-4863429-1392201,111-4863429-1392201,2023-02-14T06:30:59+00:00,2023-02-15T06:33:19+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,37.58,3.29,,,,,,,ORANGE,CA,92868-1453,US,,FALSE,,,FALSE
114-5749536-1809807,114-5749536-1809807,2023-02-14T06:30:38+00:00,2023-02-16T09:42:38+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,37.58,3.57,,,,,,,LOS ANGELES,CA,90041-2115,US,,FALSE,,,FALSE
114-0693299-7696208,114-0693299-7696208,2023-02-14T06:29:21+00:00,2023-02-15T14:36:50+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,37.58,2.63,,,,,,,CANDLER,NC,28715-9037,US,,FALSE,,,FALSE
113-3140619-3719415,113-3140619-3719415,2023-02-14T04:05:35+00:00,2023-02-16T19:33:54+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.48,,,,,,,CUMBERLAND CENTER,ME,04021-3728,US,,FALSE,,,FALSE
112-4819766-8386667,112-4819766-8386667,2023-02-13T19:54:46+00:00,2023-02-14T00:19:47+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,SALEM,OR,97305-2322,US,,FALSE,,,FALSE
114-8143788-0304224,114-8143788-0304224,2023-02-13T18:10:51+00:00,2023-02-14T23:24:17+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.6,,,,,,,Delray Beach,Fl,33446,US,,FALSE,,,FALSE
111-0550456-8236246,111-0550456-8236246,2023-02-13T17:49:50+00:00,2023-02-14T09:20:47+00:00,Shipped,Amazon,Amazon.com,,,Expedited,iRobot Roomba i3 EVO (3150) Wi-Fi Connected Robot Vacuum - Now Clean by Room with Smart Mapping Works with Alexa Ideal for Pet Hair Carpets & Hard Flo,L8-G9V3-95LP,B08C4JXBPF,Shipped,1,USD,199.99,14,,,,,,,FAYETTEVILLE,NC,28306-9354,US,,FALSE,,,FALSE
113-4103206-8485013,113-4103206-8485013,2023-02-13T05:22:00+00:00,2023-03-14T20:06:54+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,1.56,,,,,,,WALTHAM,MA,02453-2738,US,,FALSE,,,FALSE
113-8721448-7827421,113-8721448-7827421,2023-02-13T05:14:19+00:00,2023-02-15T19:05:36+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,37.01,,,,,,,,DUNNELLON,FL,34432-3590,US,,FALSE,,,FALSE
113-1928388-1205824,113-1928388-1205824,2023-02-13T04:04:08+00:00,2023-02-13T11:42:27+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,LAGUNA WOODS,CA,92637-4065,US,,FALSE,,,FALSE
114-9818622-9089047,114-9818622-9089047,2023-02-13T03:19:08+00:00,2023-02-13T18:49:05+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,,,,,,,,GROVE CITY,OHIO,43123-2043,US,,FALSE,,,FALSE
111-3104281-7932254,111-3104281-7932254,2023-02-12T23:13:27+00:00,2023-03-11T22:33:22+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,1.75,,,,,,,MCCOMB,MS,39648-8662,US,,FALSE,,,FALSE
112-8938968-3305014,112-8938968-3305014,2023-02-12T23:06:47+00:00,2023-03-02T10:07:33+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Beauty Collagen Peptides Powder Supplement for Women, 120mg of Hyaluronic Acid - 15g of Collagen Per Serving - Enhance Skin Elasticity",1055865813,B07B6B14NS,Shipped,1,USD,25,1.5,,,,,,,RICHMOND,KY,40475-2861,US,,FALSE,,,FALSE
